FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,ESTE,NORTE,VERTICAL,VOLCAN
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250228,0.12,-0.33,-0.67,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250301,0.28,-0.48,-0.37,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250302,0.21,-0.32,-1.04,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250303,0.41,-0.37,-0.73,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250304,0.41,-0.31,-0.23,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250305,0.15,-0.27,-0.52,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250306,0.19,-0.34,-0.75,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250307,0.14,-0.23,-1.42,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250308,0.24,-0.3,-0.38,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250309,0.14,-0.35,-0.7,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250310,0.01,-0.3,-0.75,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250311,0.12,-0.41,-0.91,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250312,0.29,-0.38,-0.59,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250313,0.04,-0.39,-0.09,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250314,0.21,-0.23,-0.5,UBINAS
20250424,1802,2025,MOQUEGUA,GENERAL SANCHEZ CERRO,20250315,0.14,-0.35,-0.35,UBINAS
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231001,0,0,0,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231002,-0.08,-0.4,1.02,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231003,-0.26,-0.18,0.21,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231004,0.13,-0.2,0.46,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231005,-0.19,-0.41,0.99,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231006,-0.01,-0.2,0.04,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231007,-0.23,-0.43,0.01,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231008,-0.06,-0.44,1.28,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231009,0.17,-0.45,0.81,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231010,0.23,-0.45,0.87,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231011,0.08,-0.25,0.47,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231012,0.03,-0.28,1.28,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231013,-0.04,-0.38,0.6,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231014,0.2,-0.23,1.05,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231015,0.12,-0.32,0.96,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231016,0.15,-0.34,0.69,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231017,0.61,-0.17,0.82,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231018,0.38,-0.18,1.29,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231019,0.27,-0.11,0.99,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231020,0.15,-0.26,0.68,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231021,0.12,-0.22,-0.06,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231022,0.15,-0.12,0.3,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231023,0.12,-0.33,0.01,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231024,0.11,-0.55,0.93,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231025,0.45,-0.54,1.2,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231026,0.31,-0.33,1.11,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231027,0.37,-0.39,1.74,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231028,0.16,-0.58,0.29,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231029,0.1,-0.39,1.24,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231030,0.01,-0.74,1.52,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231031,0.24,-0.38,1.37,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231101,0.17,-0.5,1.32,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231102,0.26,-0.44,1.02,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231103,0.3,-0.3,1.18,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231104,0.33,-0.25,0.92,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231105,0.18,-0.39,1.1,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231106,0.19,-0.31,0.85,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231107,0.2,-0.35,0.7,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231108,0.27,-0.37,0.72,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231109,0.01,-0.41,0.01,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231110,-0.08,-0.29,0.3,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231111,0.56,-0.15,1.35,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231112,0.13,-0.43,0.57,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231113,0.27,-0.5,0.31,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231114,0.27,-0.23,1.02,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231115,0.35,-0.54,0.86,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231116,0.23,-0.31,1.01,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231117,0.07,-0.33,1.06,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231118,0.4,-0.42,1.13,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231119,0.18,-0.23,0.71,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231120,0.24,-0.41,1.02,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231121,0.19,-0.47,0.92,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231122,0.31,-0.44,1.18,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231123,0.22,-0.35,0.98,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231124,0.42,-0.69,1.17,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231125,0.3,-0.4,0.9,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231126,0.3,-0.45,0.73,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231127,0.07,-0.57,1.06,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231128,0.28,-0.52,1.48,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231129,0.21,-0.48,1.02,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231130,0.33,-0.52,0.85,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231201,0.5,-0.39,0.76,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231202,0.41,-0.54,1.09,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231203,0.22,-0.5,1.16,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231204,0.01,-0.46,0.78,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231205,0.5,-0.56,0.73,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231206,0.26,-0.49,0.82,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231207,0.42,-0.62,0.76,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231208,0.57,-0.32,0.37,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231209,0.32,-0.24,0.43,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231210,0.42,-0.4,1.24,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231211,0.33,-0.49,0.96,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231212,0.22,-0.43,0.78,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231213,0.28,-0.27,0.59,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231214,0.44,-0.29,-0.14,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231215,0.45,-0.52,1.08,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231216,0.23,-0.37,1.07,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231217,0.29,-0.4,1.15,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231218,0.2,-0.51,0.28,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231219,0.3,-0.69,0.4,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231220,0.38,-0.43,0.89,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231221,0.45,-0.46,1.45,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231222,0.5,-0.25,1.48,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231223,0.48,-0.6,2,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231224,0.48,-0.42,1.59,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231225,0.45,-0.43,1.51,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231226,0.45,-0.45,1.5,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231227,0.3,-0.25,0.32,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231228,0.44,-0.1,-0.01,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231229,0.33,-0.25,0.25,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231230,0.41,-0.38,1.12,SABANCAYA
20250424,0405,2023,AREQUIPA,CAYLLOMA,20231231,0.54,-0.14,1.48,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240101,0.48,-0.32,0.57,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240102,0.49,-0.33,1.34,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240103,0.56,-0.53,1.07,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240104,0.37,-0.18,0.64,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240105,0.34,-0.28,0.38,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240106,0.25,-0.47,1.28,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240107,0.52,-0.21,0.74,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240108,0.52,-0.23,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240109,0.37,-0.37,1.3,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240110,0.41,-0.37,1.06,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240111,0.43,-0.49,1.86,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240112,0.62,-0.55,1.35,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240113,0.51,-0.42,1.58,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240114,0.54,-0.46,0.82,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240115,0.64,-0.26,1.81,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240116,0.35,-0.35,0.48,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240117,0.59,-0.28,1.15,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240118,0.35,-0.22,-0.91,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240119,0.25,-0.1,-0.22,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240120,0.64,-0.16,0.86,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240121,0.52,-0.29,0.93,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240122,0.15,-0.24,0.43,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240123,0.53,-0.3,1.02,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240124,0.31,-0.33,0.68,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240125,0.76,-0.52,1.82,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240126,0.55,-0.36,0.72,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240127,0.5,-0.53,1.15,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240128,0.4,-0.32,1.06,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240129,0.3,-0.75,1.46,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240130,-0.07,-0.78,1.56,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240131,0.63,-0.32,1.06,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240201,0.4,-0.19,0.41,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240202,0.62,-0.51,1.7,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240203,0.59,-0.21,0.76,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240204,0.52,-0.51,1.46,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240205,-0.44,-0.93,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240206,-0.17,-0.95,1,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240207,-0.2,-0.74,1.58,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240208,0.56,-0.61,1.23,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240209,0.73,-0.32,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240210,-0.37,-1.04,2.25,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240211,-0.45,-1.04,1.19,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240212,0.77,-0.15,0.17,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240213,0.18,-0.71,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240214,0.34,-0.82,0.68,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240215,0.46,-0.25,0.79,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240216,0.39,-0.36,-0.29,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240217,0.34,-0.37,0.3,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240218,0.58,-0.16,0.09,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240219,0.54,-0.33,0.97,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240220,0.74,-0.38,1.66,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240221,0.52,-0.4,0.48,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240222,0.5,-0.49,1.52,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240223,0.2,-0.58,1.11,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240224,0.51,-0.33,0.13,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240225,0.11,-0.34,-1.06,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240226,0.31,-0.24,0.63,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240227,0.62,-0.31,0.75,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240228,0.56,-0.17,0.07,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240229,-0.11,-0.43,1.13,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240301,0.5,0,0.71,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240302,0.62,-0.26,1.29,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240303,0.46,-0.46,-0.36,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240304,0.47,-0.43,0.73,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240305,0.26,-0.25,0.35,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240306,-0.11,-0.63,0.44,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240307,0.31,-0.5,0.5,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240308,0.23,-0.57,1.56,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240309,0.52,-0.56,0.58,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240310,0.45,-0.51,1.47,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240311,0.19,-0.35,0.82,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240312,0.44,-0.17,0.81,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240313,0.44,-0.36,1.03,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240314,0.34,-0.41,0.08,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240315,0.25,-0.32,1.13,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240316,0.01,-0.68,0.42,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240317,0.08,-0.66,0.68,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240318,0.15,-0.39,-0.01,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240319,0.18,-0.52,0.5,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240320,0.29,-0.64,1.09,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240321,0.07,-0.39,1.31,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240322,-0.14,-0.74,1.46,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240323,0.5,-0.36,0.92,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240324,0.38,-0.62,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240325,0.81,-0.32,0.22,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240326,-0.05,-0.63,0.77,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240327,0.18,-0.58,0.84,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240328,0.05,-0.33,0.44,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240329,0.13,-0.37,0.6,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240330,0.59,-0.53,0.8,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240331,0.26,-0.48,1.44,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240401,0.29,-0.45,1.49,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240402,0.42,-0.53,1.47,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240403,0.37,-0.29,1.42,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240404,0.49,-0.31,0.17,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240405,0.33,-0.32,0.26,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240406,0.56,-0.49,0.87,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240407,0.41,-0.6,1.45,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240408,0.82,-0.38,1.5,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240409,-0.21,-0.52,1.47,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240410,0.36,-0.47,1.01,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240411,0.35,-0.32,1.41,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240412,0.55,-0.34,1.9,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240413,0.66,-0.36,1.35,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240414,0.61,-0.43,1.6,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240415,0.56,-0.05,0.98,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240416,0.25,-0.42,1.57,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240417,0.57,-0.25,1.11,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240418,0.02,-0.3,1.42,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240419,0,-0.46,1.37,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240420,0.67,-0.19,1.16,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240421,0.9,-0.15,1.45,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240422,0.89,-0.31,0.99,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240423,0.22,-0.31,0.41,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240424,0.84,-0.22,1.62,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240425,0.56,-0.23,1.2,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240426,0.55,-0.38,1.55,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240427,0.7,-0.32,1.31,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240428,0.45,-0.25,1.19,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240429,0.36,-0.22,1.39,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240430,0.6,-0.09,0.74,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240501,0.23,-0.48,1.15,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240502,-0.01,-0.31,1.38,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240503,0.19,-0.55,1.63,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240504,0.55,-0.39,1.74,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240505,0.46,-0.23,1.93,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240506,0.27,-0.62,2.03,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240507,0.79,-0.19,1.34,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240508,0.39,-0.33,1.09,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240509,0.44,-0.25,1.09,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240510,0.36,-0.27,1.53,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240511,0.45,-0.33,1.81,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240512,0.57,-0.29,1.9,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240513,0.68,0.12,1.62,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240514,0.12,-0.4,1.31,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240515,0.71,-0.26,1.7,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240516,0.8,-0.3,2,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240517,0.54,-0.35,1.13,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240518,0.65,0.06,1.53,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240519,0.33,-0.01,0.92,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240520,0.42,-0.22,1,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240521,0.66,0.01,1.5,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240522,0.5,0.04,1.11,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240523,0.63,-0.09,1.58,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240524,0.47,-0.07,1.31,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240525,0.52,0.02,1.04,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240526,0.78,-0.11,1.21,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240527,0.75,-0.08,1.63,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240528,0.59,-0.2,1.8,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240529,0.61,-0.15,1.76,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240530,0.83,-0.05,2,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240531,0.7,0.01,1.84,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240601,0.51,-0.03,1.54,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240602,0.64,-0.04,2.06,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240603,0.49,-0.22,1.64,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240604,0.78,-0.22,1.67,SABANCAYA
20250424,0405,2024,AREQUIPA,CAYLLOMA,20240605,0.54,-0.16,1.47,SABANCAYA
