FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,HORA_UTC,ALTURA,ALTURA_JET_INICIAL,DIRECCION,VOLCAN
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,140000,936,311,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,142001,2170,286,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,145000,1628,801,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,151300,745,345,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,151801,1145,645,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,161101,2053,135,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,163200,1117,578,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,180600,795,978,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,181900,1278,260,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,183001,1070,186,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,184200,1167,595,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,185501,1095,460,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,191100,1095,368,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,193800,486,161,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,195600,370,228,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,200000,811,144,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,201500,620,345,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,202601,1020,511,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,205601,1437,611,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,205900,352,378,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,210300,1328,445,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,210700,761,453,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,213501,1117,386,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,214501,970,378,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,220000,1470,620,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,222500,1137,661,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190624,223600,1262,703,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,110702,1962,945,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,161100,2287,668,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,162201,528,135,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,162801,2254,293,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,171701,2620,310,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,175200,520,418,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,180501,111,252,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,181800,428,270,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,182700,478,161,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,183401,361,310,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,192700,451,270,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,201600,886,360,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,202600,119,253,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190625,224101,1603,435,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,130200,1142,320,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,130700,1378,136,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,131000,1592,518,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,133000,903,220,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,133700,1687,770,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,134800,620,361,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,135701,1126,428,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,140400,2304,460,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,141200,1670,511,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,143400,2045,560,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,144800,1645,395,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,160000,1537,928,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,162000,1583,561,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,163101,903,311,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,165101,1309,545,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,180001,1170,295,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,180400,1387,443,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,181300,695,186,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,182700,4029,361,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190626,191400,967,411,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,190300,984,218,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,190701,772,257,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,190903,402,511,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,191803,972,464,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,192700,678,49,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,193001,563,311,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,201000,525,257,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,201500,534,264,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,202200,603,118,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,212400,2403,618,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,214101,1772,264,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,215300,741,264,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,215700,1214,418,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,230200,564,372,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190629,231023,1003,379,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,110100,557,134,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,110900,480,264,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,111200,157,249,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,111700,494,172,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,112800,326,211,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,114800,1398,234,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,122100,1030,172,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,122400,1603,695,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,123701,1030,410,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,125400,984,188,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,130400,864,534,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,131300,1291,257,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,131800,1015,634,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,133300,1741,295,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,150100,1003,386,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,153600,1978,136,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,160800,2058,253,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,162600,470,228,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,171200,2237,436,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,175500,628,119,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,180000,1036,395,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,180500,1086,310,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,184000,942,501,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,191201,1528,270,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,194401,745,461,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,195001,826,86,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,202600,736,478,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,203500,720,426,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,204502,1808,945,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,205700,402,320,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,212100,884,495,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,215400,361,311,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,215501,335,161,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,220400,245,144,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,220700,335,211,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,221500,278,119,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,222200,2570,743,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,223000,1303,336,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190630,223804,553,128,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,111402,1572,433,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,113500,525,188,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,115801,472,165,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,120600,357,141,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,123900,1229,480,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,130700,972,364,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,131100,464,249,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,131800,434,280,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,133200,595,203,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,133700,880,318,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,135700,678,449,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,140700,526,226,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,143900,2218,818,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,144800,434,341,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,150601,464,295,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,151400,349,141,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,154300,1872,823,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,155300,410,264,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,170300,249,172,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,171200,803,403,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,172700,1511,141,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,174100,1511,356,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,174200,1818,972,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,190800,1418,772,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,193000,1511,357,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,194100,1157,356,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,195500,864,333,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,200100,1587,578,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,201300,1249,440,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,202600,954,295,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,211600,1696,57,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,212100,846,480,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,212800,418,118,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190701,215200,387,334,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,110600,778,160,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,112100,876,453,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,112800,377,286,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,113400,119,211,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,121600,620,352,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,123300,661,261,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,130100,809,111,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,130800,1999,678,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,132000,2415,545,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,135400,328,286,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,140100,1974,611,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,142500,2224,1725,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,143000,1442,353,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,145900,476,445,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,150000,1153,678,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,151300,1084,111,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,151900,635,186,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,153401,511,135,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,155100,393,161,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,160700,1350,236,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,161800,1928,545,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,164300,2291,278,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,164901,1137,561,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,165300,1853,160,45,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,181200,1312,211,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,181800,528,144,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,182501,353,119,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,184500,4354,361,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,185600,826,261,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,190200,410,136,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,195600,2033,611,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,200300,1845,378,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,202600,2016,486,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,203701,803,161,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,204200,161,186,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,205400,228,94,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,210001,1662,953,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,210600,1412,495,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,211300,828,295,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190702,224001,2129,651,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,112602,1803,410,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,124500,2745,770,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,133100,1887,661,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,134000,1512,518,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,135400,1637,478,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,141900,1184,411,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,144801,961,470,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,151000,978,435,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,152400,2145,378,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,164700,1645,651,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,182400,853,386,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,182800,1462,435,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,190800,1192,153,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,193100,1262,119,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,201900,1866,195,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,210600,1420,261,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,211800,1362,220,90,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,215500,1495,203,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190703,225900,1827,1864,135,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,104308,2395,1511,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,112100,1553,601,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,124901,2157,1003,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,140201,1303,311,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,144601,2754,511,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,145601,553,211,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,151200,1137,236,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,152300,1562,335,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,161100,1570,343,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,162000,1433,403,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,162401,1903,353,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,163900,3015,336,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,170000,736,428,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,170500,1945,493,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,174800,1853,1545,0,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,180200,1567,378,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,191400,2191,1045,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,191900,1145,336,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,205101,1633,386,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,210001,1687,836,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,213200,1803,703,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,214800,1970,1103,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190704,230000,1678,1228,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,111601,886,361,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,112106,1128,320,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,112501,678,177,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,120601,2020,786,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,121200,1262,278,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,123900,1878,169,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,125000,776,353,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,130900,493,253,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,131200,845,420,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,134000,1428,418,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,135100,959,395,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,135600,2191,411,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,142800,1028,302,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,144000,3129,676,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,150601,1795,111,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,153400,1203,169,315,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,155100,1017,370,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,155501,1287,428,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,162700,1741,786,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,162901,1370,693,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,165200,1428,693,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,170700,1891,370,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,171200,1095,495,270,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,172100,1009,345,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,180000,1070,303,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,180500,1520,285,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,182301,1170,318,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,183000,661,361,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,183600,711,486,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,190000,1787,495,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,190800,2216,470,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,191000,1412,285,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,195301,3537,560,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,200401,1437,418,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,201301,1437,370,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,202000,1084,186,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,202300,1753,260,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,202400,1637,628,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,203400,1187,135,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,204300,1053,411,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,204800,2282,286,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,205500,1600,103,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,210600,736,328,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,211400,1675,620,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,211600,1292,560,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,211801,1412,428,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,212200,803,526,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,213100,1325,236,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,213601,1312,411,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,215201,2287,734,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,220201,1001,245,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,220601,1653,1170,225,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,222202,1720,576,180,SABANCAYA
20240521,0401,2019,AREQUIPA,CAYLLOMA,20190705,222600,1383,561,180,SABANCAYA
